date_log,location,temperature,precipitation,weather_condition
2023-09-29,Nantes,19.7,2.8,nuageux
2023-09-29,Chamonix,21.7,0.9,pluie
2023-09-30,Paris,17.0,0.1,ensoleillé
2023-09-30,Lyon,15.7,0.2,ensoleillé
2023-09-30,Marseille,23.8,0.7,ensoleillé
2023-09-30,Nice,13.3,3.7,nuageux
2023-09-30,Bordeaux,21.6,0.0,orage
2023-09-30,Toulouse,17.8,1.2,ensoleillé
2023-09-30,Lille,28.5,0.0,pluie
2023-09-30,Strasbourg,24.9,3.1,neige
2023-09-30,Nantes,16.9,0.6,neige
2023-09-30,Chamonix,14.8,0.7,ensoleillé
2023-10-01,Paris,19.8,2.0,nuageux
2023-10-01,Lyon,25.5,0.0,ensoleillé
2023-10-01,Marseille,10.2,1.0,pluie
2023-10-01,Nice,21.5,1.4,ensoleillé
2023-10-01,Bordeaux,18.4,1.2,nuageux
2023-10-01,Toulouse,27.6,1.6,ensoleillé
2023-10-01,Lille,18.1,0.2,ensoleillé
2023-10-01,Strasbourg,19.2,3.5,nuageux
2023-10-01,Nantes,19.1,1.0,ensoleillé
2023-10-01,Chamonix,17.6,2.6,nuageux
2023-10-02,Paris,29.8,1.7,nuageux
2023-10-02,Lyon,20.4,1.1,nuageux
2023-10-02,Marseille,8.1,2.1,nuageux
2023-10-02,Nice,20.7,1.6,pluie
2023-10-02,Bordeaux,16.4,0.4,ensoleillé
2023-10-02,Toulouse,17.9,2.5,orage
2023-10-02,Lille,18.1,4.1,pluie
2023-10-02,Strasbourg,22.2,0.0,ensoleillé
2023-10-02,Nantes,19.4,0.0,ensoleillé
2023-10-02,Chamonix,9.0,3.4,nuageux
2023-10-03,Paris,23.5,1.8,ensoleillé
2023-10-03,Lyon,20.8,0.0,ensoleillé
2023-10-03,Marseille,17.6,2.3,pluie
2023-10-03,Nice,14.7,0.0,pluie
2023-10-03,Bordeaux,18.9,0.8,neige
2023-10-03,Toulouse,20.7,2.1,ensoleillé
2023-10-03,Lille,23.2,1.4,nuageux
2023-10-03,Strasbourg,26.0,0.0,pluie
2023-10-03,Nantes,22.5,1.9,pluie
2023-10-03,Chamonix,13.8,0.0,ensoleillé
2023-10-04,Paris,16.3,0.0,nuageux
2023-10-04,Lyon,23.8,0.1,ensoleillé
2023-10-04,Marseille,15.7,0.1,nuageux
2023-10-04,Nice,25.6,1.0,ensoleillé
2023-10-04,Bordeaux,19.1,0.8,neige
2023-10-04,Toulouse,26.5,0.0,pluie
2023-10-04,Lille,26.6,1.3,ensoleillé
2023-10-04,Strasbourg,19.2,4.8,orage
2023-10-04,Nantes,14.7,0.5,pluie
2023-10-04,Chamonix,13.8,2.4,nuageux
2023-10-05,Paris,28.4,3.5,pluie
2023-10-05,Lyon,26.1,0.7,ensoleillé
2023-10-05,Marseille,18.2,0.0,neige
2023-10-05,Nice,30.2,1.7,ensoleillé
2023-10-05,Bordeaux,17.5,3.0,ensoleillé
2023-10-05,Toulouse,15.1,1.6,ensoleillé
2023-10-05,Lille,19.1,2.0,pluie
2023-10-05,Strasbourg,19.7,0.0,ensoleillé
2023-10-05,Nantes,20.4,2.6,nuageux
2023-10-05,Chamonix,19.9,2.2,nuageux
2023-10-06,Paris,14.8,1.0,neige
2023-10-06,Lyon,16.9,2.1,ensoleillé
2023-10-06,Marseille,20.2,2.0,ensoleillé
2023-10-06,Nice,25.4,2.0,ensoleillé
2023-10-06,Bordeaux,21.4,0.0,pluie
2023-10-06,Toulouse,20.0,0.2,pluie
2023-10-06,Lille,18.3,0.4,pluie
2023-10-06,Strasbourg,15.1,0.0,ensoleillé
2023-10-06,Nantes,16.7,1.3,ensoleillé
2023-10-06,Chamonix,13.3,1.0,ensoleillé
2023-10-07,Paris,29.5,2.5,ensoleillé
2023-10-07,Lyon,28.2,1.6,pluie
2023-10-07,Marseille,25.8,0.0,nuageux
2023-10-07,Nice,16.8,0.0,ensoleillé
2023-10-07,Bordeaux,25.9,3.3,ensoleillé
2023-10-07,Toulouse,17.2,0.6,nuageux
2023-10-07,Lille,16.2,1.6,nuageux
2023-10-07,Strasbourg,25.6,0.0,nuageux
2023-10-07,Nantes,22.0,0.6,neige
2023-10-07,Chamonix,20.6,1.7,ensoleillé
2023-10-08,Paris,19.1,0.8,ensoleillé
2023-10-08,Lyon,18.9,2.5,ensoleillé
2023-10-08,Marseille,22.1,1.3,ensoleillé
2023-10-08,Nice,13.6,0.4,ensoleillé
2023-10-08,Bordeaux,24.5,1.1,nuageux
2023-10-08,Toulouse,23.3,3.6,pluie
2023-10-08,Lille,25.2,1.1,nuageux
2023-10-08,Strasbourg,17.4,0.0,ensoleillé
2023-10-08,Nantes,19.2,0.5,pluie
2023-10-08,Chamonix,22.0,0.8,ensoleillé
2023-10-09,Paris,18.4,0.0,ensoleillé
2023-10-09,Lyon,15.3,1.7,ensoleillé
2023-10-09,Marseille,28.6,0.9,ensoleillé
2023-10-09,Nice,21.6,2.4,nuageux
2023-10-09,Bordeaux,15.9,1.6,nuageux
2023-10-09,Toulouse,16.3,2.3,ensoleillé
2023-10-09,Lille,20.8,1.4,neige
2023-10-09,Strasbourg,16.1,2.1,ensoleillé
2023-10-09,Nantes,30.4,0.0,nuageux
2023-10-09,Chamonix,18.3,1.3,nuageux
2023-10-10,Paris,23.9,0.2,pluie
2023-10-10,Lyon,5.8,3.0,ensoleillé
2023-10-10,Marseille,23.8,0.0,nuageux
2023-10-10,Nice,17.0,3.4,pluie
2023-10-10,Bordeaux,27.2,2.4,ensoleillé
2023-10-10,Toulouse,19.1,1.1,ensoleillé
2023-10-10,Lille,19.3,2.7,pluie
2023-10-10,Strasbourg,15.6,0.0,neige
2023-10-10,Nantes,25.1,0.9,ensoleillé
2023-10-10,Chamonix,26.9,0.0,pluie
2023-10-11,Paris,19.7,0.0,ensoleillé
2023-10-11,Lyon,20.0,0.0,nuageux
2023-10-11,Marseille,17.6,0.0,nuageux
2023-10-11,Nice,23.5,2.1,nuageux
2023-10-11,Bordeaux,11.3,3.0,ensoleillé
2023-10-11,Toulouse,32.5,1.1,pluie
2023-10-11,Lille,16.8,5.2,ensoleillé
2023-10-11,Strasbourg,13.4,1.0,ensoleillé
2023-10-11,Nantes,20.9,3.0,orage
2023-10-11,Chamonix,21.8,0.3,nuageux
2023-10-12,Paris,15.2,0.5,ensoleillé
2023-10-12,Lyon,15.0,1.1,orage
2023-10-12,Marseille,17.2,0.0,pluie
2023-10-12,Nice,26.3,0.3,ensoleillé
2023-10-12,Bordeaux,13.7,0.7,ensoleillé
2023-10-12,Toulouse,20.3,0.0,nuageux
2023-10-12,Lille,21.7,0.0,ensoleillé
2023-10-12,Strasbourg,28.6,1.8,nuageux
2023-10-12,Nantes,18.0,0.0,pluie
2023-10-12,Chamonix,19.5,1.9,ensoleillé
2023-10-13,Paris,19.9,0.7,ensoleillé
2023-10-13,Lyon,20.3,0.1,nuageux
2023-10-13,Marseille,18.3,0.0,ensoleillé
2023-10-13,Nice,24.9,1.4,ensoleillé
2023-10-13,Bordeaux,16.1,3.8,ensoleillé
2023-10-13,Toulouse,20.4,0.0,ensoleillé
2023-10-13,Lille,24.3,1.6,pluie
2023-10-13,Strasbourg,22.0,0.4,ensoleillé
2023-10-13,Nantes,22.3,0.6,nuageux
2023-10-13,Chamonix,22.8,0.0,ensoleillé
2023-10-14,Paris,17.8,3.6,ensoleillé
2023-10-14,Lyon,16.2,0.1,nuageux
2023-10-14,Marseille,17.8,0.0,nuageux
2023-10-14,Nice,9.0,0.7,ensoleillé
2023-10-14,Bordeaux,20.7,0.9,ensoleillé
2023-10-14,Toulouse,19.3,1.1,ensoleillé
2023-10-14,Lille,25.1,0.7,ensoleillé
2023-10-14,Strasbourg,17.1,0.6,pluie
2023-10-14,Nantes,22.9,3.1,nuageux
2023-10-14,Chamonix,16.9,1.1,nuageux
2023-10-15,Paris,21.7,0.0,pluie
2023-10-15,Lyon,20.1,0.0,pluie
2023-10-15,Marseille,11.2,1.6,neige
2023-10-15,Nice,18.1,1.3,pluie
2023-10-15,Bordeaux,19.9,0.0,ensoleillé
2023-10-15,Toulouse,19.8,0.0,nuageux
2023-10-15,Lille,27.0,0.0,nuageux
2023-10-15,Strasbourg,19.0,0.0,orage
2023-10-15,Nantes,22.9,0.5,nuageux
2023-10-15,Chamonix,17.4,2.3,ensoleillé
2023-10-16,Paris,20.1,1.8,ensoleillé
2023-10-16,Lyon,15.1,0.0,ensoleillé
2023-10-16,Marseille,20.5,0.5,ensoleillé
2023-10-16,Nice,23.1,0.9,pluie
2023-10-16,Bordeaux,21.0,0.0,pluie
2023-10-16,Toulouse,29.4,0.8,ensoleillé
2023-10-16,Lille,23.5,0.0,neige
2023-10-16,Strasbourg,21.5,0.0,nuageux
2023-10-16,Nantes,22.3,0.5,pluie
2023-10-16,Chamonix,20.1,2.0,neige
2023-10-17,Paris,13.8,0.0,neige
2023-10-17,Lyon,22.3,4.1,ensoleillé
2023-10-17,Marseille,19.3,1.9,nuageux
2023-10-17,Nice,19.5,3.9,ensoleillé
2023-10-17,Bordeaux,11.3,1.1,pluie
2023-10-17,Toulouse,11.9,0.0,orage
2023-10-17,Lille,21.5,1.2,ensoleillé
2023-10-17,Strasbourg,18.6,0.8,neige
2023-10-17,Nantes,35.5,0.6,ensoleillé
2023-10-17,Chamonix,22.6,0.0,pluie
2023-10-18,Paris,21.5,0.6,pluie
2023-10-18,Lyon,17.9,3.7,ensoleillé
2023-10-18,Marseille,25.9,1.2,pluie
2023-10-18,Nice,8.5,0.5,pluie
2023-10-18,Bordeaux,33.5,0.7,ensoleillé
2023-10-18,Toulouse,25.5,3.2,nuageux
2023-10-18,Lille,21.1,0.0,pluie
2023-10-18,Strasbourg,7.8,2.0,nuageux
2023-10-18,Nantes,15.9,1.3,orage
2023-10-18,Chamonix,13.8,0.6,ensoleillé
2023-10-19,Paris,20.2,1.4,pluie
2023-10-19,Lyon,14.4,2.8,orage
2023-10-19,Marseille,17.0,0.0,nuageux
2023-10-19,Nice,19.5,1.1,nuageux
2023-10-19,Bordeaux,20.8,3.0,ensoleillé
2023-10-19,Toulouse,18.8,0.8,neige
2023-10-19,Lille,14.5,2.2,pluie
2023-10-19,Strasbourg,20.9,0.4,nuageux
2023-10-19,Nantes,10.5,3.2,ensoleillé
2023-10-19,Chamonix,13.9,0.1,nuageux
2023-10-20,Paris,21.8,0.0,ensoleillé
2023-10-20,Lyon,12.5,0.0,ensoleillé
2023-10-20,Marseille,23.6,0.2,ensoleillé
2023-10-20,Nice,34.6,0.0,nuageux
2023-10-20,Bordeaux,15.4,0.2,ensoleillé
2023-10-20,Toulouse,21.2,0.3,orage
2023-10-20,Lille,23.1,0.0,ensoleillé
2023-10-20,Strasbourg,13.1,0.0,ensoleillé
2023-10-20,Nantes,8.9,0.2,pluie
2023-10-20,Chamonix,18.5,0.1,orage
2023-10-21,Paris,26.2,2.8,pluie
2023-10-21,Lyon,18.3,0.0,ensoleillé
2023-10-21,Marseille,17.2,0.1,ensoleillé
2023-10-21,Nice,16.7,0.0,nuageux
2023-10-21,Bordeaux,16.7,0.4,orage
2023-10-21,Toulouse,16.8,1.3,pluie
2023-10-21,Lille,21.8,0.0,pluie
2023-10-21,Strasbourg,26.4,0.0,pluie
2023-10-21,Nantes,11.9,1.6,neige
2023-10-21,Chamonix,15.9,1.5,ensoleillé
2023-10-22,Paris,8.0,3.1,orage
2023-10-22,Lyon,23.4,0.0,ensoleillé
2023-10-22,Marseille,12.6,3.5,ensoleillé
2023-10-22,Nice,16.3,0.0,ensoleillé
2023-10-22,Bordeaux,8.7,0.5,ensoleillé
2023-10-22,Toulouse,18.9,2.1,ensoleillé
2023-10-22,Lille,13.0,0.0,orage
2023-10-22,Strasbourg,22.3,2.5,pluie
2023-10-22,Nantes,12.1,2.6,neige
2023-10-22,Chamonix,20.2,2.6,nuageux
2023-10-23,Paris,19.6,0.0,ensoleillé
2023-10-23,Lyon,19.2,2.6,neige
2023-10-23,Marseille,15.5,0.4,nuageux
2023-10-23,Nice,19.1,0.0,orage
2023-10-23,Bordeaux,28.4,0.0,pluie
2023-10-23,Toulouse,22.5,0.9,ensoleillé
2023-10-23,Lille,26.3,1.6,nuageux
2023-10-23,Strasbourg,18.8,0.0,ensoleillé
2023-10-23,Nantes,24.0,0.0,ensoleillé
2023-10-23,Chamonix,23.2,0.0,nuageux
2023-10-24,Paris,26.3,1.2,ensoleillé
2023-10-24,Lyon,23.2,1.1,pluie
2023-10-24,Marseille,11.2,0.0,orage
2023-10-24,Nice,23.4,1.2,orage
2023-10-24,Bordeaux,25.9,1.6,ensoleillé
2023-10-24,Toulouse,15.2,0.0,neige
2023-10-24,Lille,20.5,0.0,neige
2023-10-24,Strasbourg,28.4,1.7,ensoleillé
2023-10-24,Nantes,26.1,0.0,nuageux
2023-10-24,Chamonix,26.2,4.3,orage
2023-10-25,Paris,13.4,2.2,neige
2023-10-25,Lyon,20.0,0.0,ensoleillé
2023-10-25,Marseille,22.5,2.3,nuageux
2023-10-25,Nice,17.0,2.7,orage
2023-10-25,Bordeaux,11.7,0.0,ensoleillé
2023-10-25,Toulouse,20.7,1.0,pluie
2023-10-25,Lille,16.4,2.2,ensoleillé
2023-10-25,Strasbourg,22.7,2.3,neige
2023-10-25,Nantes,19.4,1.9,ensoleillé
2023-10-25,Chamonix,17.8,4.1,pluie
2023-10-26,Paris,15.9,4.2,ensoleillé
2023-10-26,Lyon,20.2,0.0,pluie
2023-10-26,Marseille,26.8,1.2,nuageux
2023-10-26,Nice,24.3,2.8,pluie
2023-10-26,Bordeaux,21.7,0.1,nuageux
2023-10-26,Toulouse,24.9,1.0,ensoleillé
2023-10-26,Lille,23.4,0.0,ensoleillé
2023-10-26,Strasbourg,22.2,0.0,ensoleillé
2023-10-26,Nantes,28.3,1.9,ensoleillé
2023-10-26,Chamonix,21.2,1.7,ensoleillé
2023-10-27,Paris,15.0,3.4,ensoleillé
2023-10-27,Lyon,30.0,1.6,ensoleillé
2023-10-27,Marseille,28.0,0.1,pluie
2023-10-27,Nice,16.0,1.1,neige
2023-10-27,Bordeaux,22.2,0.4,pluie
2023-10-27,Toulouse,22.7,1.5,nuageux
2023-10-27,Lille,15.0,1.8,ensoleillé
2023-10-27,Strasbourg,24.3,1.3,nuageux
2023-10-27,Nantes,25.8,0.0,ensoleillé
2023-10-27,Chamonix,22.3,0.0,nuageux
2023-10-28,Paris,14.4,0.1,pluie
2023-10-28,Lyon,15.3,0.2,nuageux
2023-10-28,Marseille,18.9,2.3,nuageux
2023-10-28,Nice,18.4,0.0,ensoleillé
2023-10-28,Bordeaux,25.7,0.0,ensoleillé
2023-10-28,Toulouse,19.7,1.7,pluie
2023-10-28,Lille,21.0,2.6,ensoleillé
2023-10-28,Strasbourg,22.4,0.0,ensoleillé
2023-10-28,Nantes,30.9,1.3,neige
2023-10-28,Chamonix,19.3,2.4,ensoleillé
2023-10-29,Paris,21.2,1.6,ensoleillé
2023-10-29,Lyon,32.5,0.6,ensoleillé
2023-10-29,Marseille,18.4,1.2,pluie
2023-10-29,Nice,25.4,0.0,nuageux
2023-10-29,Bordeaux,10.2,0.1,pluie
2023-10-29,Toulouse,11.8,0.4,ensoleillé
2023-10-29,Lille,22.5,0.0,nuageux
2023-10-29,Strasbourg,12.9,1.1,nuageux
2023-10-29,Nantes,24.3,0.0,nuageux
2023-10-29,Chamonix,24.1,2.2,ensoleillé
2023-10-30,Paris,24.8,2.8,orage
2023-10-30,Lyon,31.0,0.5,ensoleillé
2023-10-30,Marseille,20.5,0.4,pluie
2023-10-30,Nice,20.0,3.3,ensoleillé
2023-10-30,Bordeaux,13.3,0.0,ensoleillé
2023-10-30,Toulouse,26.9,2.5,ensoleillé
2023-10-30,Lille,18.2,2.3,ensoleillé
2023-10-30,Strasbourg,21.7,3.3,nuageux
2023-10-30,Nantes,20.4,2.5,pluie
2023-10-30,Chamonix,33.2,1.9,pluie
2023-10-31,Paris,20.2,2.1,ensoleillé
2023-10-31,Lyon,18.2,4.6,ensoleillé
2023-10-31,Marseille,20.9,0.6,ensoleillé
2023-10-31,Nice,15.8,2.6,ensoleillé
2023-10-31,Bordeaux,24.3,0.3,nuageux
2023-10-31,Toulouse,22.9,0.0,pluie
2023-10-31,Lille,20.9,1.7,ensoleillé
2023-10-31,Strasbourg,28.5,0.0,ensoleillé
2023-10-31,Nantes,13.6,0.0,nuageux
2023-10-31,Chamonix,13.3,3.0,ensoleillé
2023-11-01,Paris,27.7,1.5,nuageux
2023-11-01,Lyon,26.1,1.2,nuageux
2023-11-01,Marseille,19.5,0.5,ensoleillé
2023-11-01,Nice,18.4,0.0,ensoleillé
2023-11-01,Bordeaux,21.3,0.9,ensoleillé
2023-11-01,Toulouse,23.7,1.1,ensoleillé
2023-11-01,Lille,19.2,0.0,ensoleillé
2023-11-01,Strasbourg,20.4,2.1,pluie
2023-11-01,Nantes,14.3,1.1,ensoleillé
2023-11-01,Chamonix,21.2,0.0,ensoleillé
2023-11-02,Paris,17.1,1.3,nuageux
2023-11-02,Lyon,14.3,1.5,nuageux
2023-11-02,Marseille,15.5,2.6,ensoleillé
2023-11-02,Nice,31.7,0.0,nuageux
2023-11-02,Bordeaux,22.7,0.0,ensoleillé
2023-11-02,Toulouse,25.2,0.0,pluie
2023-11-02,Lille,22.4,0.0,ensoleillé
2023-11-02,Strasbourg,19.0,0.0,nuageux
2023-11-02,Nantes,24.1,0.0,ensoleillé
2023-11-02,Chamonix,22.8,0.5,nuageux
2023-11-03,Paris,19.4,1.2,ensoleillé
2023-11-03,Lyon,16.2,1.3,ensoleillé
2023-11-03,Marseille,27.7,0.0,ensoleillé
2023-11-03,Nice,25.9,3.2,pluie
2023-11-03,Bordeaux,15.9,0.0,nuageux
2023-11-03,Toulouse,21.5,0.2,ensoleillé
2023-11-03,Lille,29.3,1.1,ensoleillé
2023-11-03,Strasbourg,16.0,0.0,nuageux
2023-11-03,Nantes,25.4,0.1,neige
2023-11-03,Chamonix,20.2,2.4,nuageux
2023-11-04,Paris,17.6,0.9,nuageux
2023-11-04,Lyon,19.9,2.0,pluie
2023-11-04,Marseille,23.0,0.7,pluie
2023-11-04,Nice,20.3,0.4,nuageux
2023-11-04,Bordeaux,12.6,1.4,nuageux
2023-11-04,Toulouse,29.5,0.0,pluie
2023-11-04,Lille,16.1,0.0,nuageux
2023-11-04,Strasbourg,23.6,1.7,pluie
2023-11-04,Nantes,19.2,0.0,nuageux
2023-11-04,Chamonix,20.5,0.0,ensoleillé
2023-11-05,Paris,20.7,2.3,orage
2023-11-05,Lyon,13.7,0.0,pluie
2023-11-05,Marseille,27.9,0.1,nuageux
2023-11-05,Nice,25.7,0.8,orage
2023-11-05,Bordeaux,19.2,1.7,pluie
2023-11-05,Toulouse,15.6,1.2,nuageux
2023-11-05,Lille,18.1,0.0,nuageux
2023-11-05,Strasbourg,21.7,0.6,ensoleillé
2023-11-05,Nantes,19.2,0.0,pluie
2023-11-05,Chamonix,28.0,2.3,ensoleillé
2023-11-06,Paris,24.8,0.5,neige
2023-11-06,Lyon,11.4,3.9,neige
2023-11-06,Marseille,19.7,0.0,pluie
2023-11-06,Nice,22.1,2.8,ensoleillé
2023-11-06,Bordeaux,19.9,2.9,nuageux
2023-11-06,Toulouse,25.4,0.0,neige
2023-11-06,Lille,16.6,2.4,nuageux
2023-11-06,Strasbourg,6.4,0.8,neige
2023-11-06,Nantes,12.8,0.3,nuageux
2023-11-06,Chamonix,18.5,0.5,pluie
2023-11-07,Paris,17.2,0.0,ensoleillé
2023-11-07,Lyon,31.5,3.8,orage
2023-11-07,Marseille,14.2,3.4,orage
2023-11-07,Nice,18.0,1.2,ensoleillé
2023-11-07,Bordeaux,19.7,0.0,ensoleillé
2023-11-07,Toulouse,24.9,1.2,ensoleillé
2023-11-07,Lille,17.6,0.0,ensoleillé
2023-11-07,Strasbourg,15.5,0.0,ensoleillé
2023-11-07,Nantes,20.1,0.0,nuageux
2023-11-07,Chamonix,18.7,3.1,pluie
2023-11-08,Paris,26.0,1.0,pluie
2023-11-08,Lyon,19.6,3.8,nuageux
2023-11-08,Marseille,22.6,0.5,nuageux
2023-11-08,Nice,12.9,1.6,nuageux
2023-11-08,Bordeaux,24.1,0.1,nuageux
2023-11-08,Toulouse,21.5,0.5,ensoleillé
2023-11-08,Lille,19.1,0.0,nuageux
2023-11-08,Strasbourg,18.9,2.5,pluie
2023-11-08,Nantes,16.8,1.1,orage
2023-11-08,Chamonix,16.2,1.5,orage
2023-11-09,Paris,18.9,0.0,nuageux
2023-11-09,Lyon,26.7,2.4,ensoleillé
2023-11-09,Marseille,17.0,1.7,ensoleillé
2023-11-09,Nice,22.7,2.0,nuageux
2023-11-09,Bordeaux,11.5,2.5,ensoleillé
2023-11-09,Toulouse,17.2,0.5,nuageux
2023-11-09,Lille,33.2,1.5,ensoleillé
2023-11-09,Strasbourg,18.1,0.0,nuageux
2023-11-09,Nantes,26.9,0.0,nuageux
2023-11-09,Chamonix,15.0,0.5,ensoleillé
2023-11-10,Paris,27.1,2.2,ensoleillé
2023-11-10,Lyon,19.2,1.5,ensoleillé
2023-11-10,Marseille,17.0,1.2,nuageux
2023-11-10,Nice,20.4,2.5,nuageux
2023-11-10,Bordeaux,24.8,1.7,ensoleillé
2023-11-10,Toulouse,18.2,2.1,pluie
2023-11-10,Lille,19.5,0.0,ensoleillé
2023-11-10,Strasbourg,18.0,1.1,ensoleillé
2023-11-10,Nantes,24.6,0.7,pluie
2023-11-10,Chamonix,14.0,1.1,orage
2023-11-11,Paris,20.6,1.3,pluie
2023-11-11,Lyon,24.6,2.5,ensoleillé
2023-11-11,Marseille,17.0,0.1,pluie
2023-11-11,Nice,14.8,2.0,ensoleillé
2023-11-11,Bordeaux,27.2,0.5,ensoleillé
2023-11-11,Toulouse,18.8,3.2,nuageux
2023-11-11,Lille,22.5,1.7,nuageux
2023-11-11,Strasbourg,14.0,2.0,ensoleillé
2023-11-11,Nantes,15.4,0.0,pluie
2023-11-11,Chamonix,18.3,0.1,ensoleillé
2023-11-12,Paris,18.9,0.0,neige
2023-11-12,Lyon,24.8,2.7,nuageux
2023-11-12,Marseille,10.3,2.5,pluie
2023-11-12,Nice,15.9,2.3,ensoleillé
2023-11-12,Bordeaux,19.7,1.0,nuageux
2023-11-12,Toulouse,19.1,2.8,nuageux
2023-11-12,Lille,13.8,1.9,ensoleillé
2023-11-12,Strasbourg,25.5,2.1,ensoleillé
2023-11-12,Nantes,31.6,0.2,pluie
2023-11-12,Chamonix,24.8,0.8,pluie
2023-11-13,Paris,26.2,1.0,pluie
2023-11-13,Lyon,18.1,3.0,pluie
2023-11-13,Marseille,17.5,0.0,pluie
2023-11-13,Nice,17.4,1.9,nuageux
2023-11-13,Bordeaux,27.0,1.2,ensoleillé
2023-11-13,Toulouse,26.6,0.0,ensoleillé
2023-11-13,Lille,17.8,0.6,nuageux
2023-11-13,Strasbourg,19.4,1.1,ensoleillé
2023-11-13,Nantes,23.5,0.3,pluie
2023-11-13,Chamonix,20.7,0.9,pluie
2023-11-14,Paris,15.4,0.8,ensoleillé
2023-11-14,Lyon,19.3,0.8,ensoleillé
2023-11-14,Marseille,20.2,1.1,pluie
2023-11-14,Nice,17.8,2.9,pluie
2023-11-14,Bordeaux,14.2,0.0,ensoleillé
2023-11-14,Toulouse,33.9,0.0,nuageux
2023-11-14,Lille,13.2,2.1,orage
2023-11-14,Strasbourg,9.6,0.6,pluie
2023-11-14,Nantes,30.7,0.0,ensoleillé
2023-11-14,Chamonix,10.1,0.0,pluie
2023-11-15,Paris,24.5,2.7,nuageux
2023-11-15,Lyon,17.4,2.0,nuageux
2023-11-15,Marseille,27.0,3.7,ensoleillé
2023-11-15,Nice,18.8,0.0,ensoleillé
2023-11-15,Bordeaux,15.9,0.4,ensoleillé
2023-11-15,Toulouse,18.7,0.7,nuageux
2023-11-15,Lille,25.6,2.9,ensoleillé
2023-11-15,Strasbourg,19.1,2.6,pluie
2023-11-15,Nantes,21.8,1.1,nuageux
2023-11-15,Chamonix,24.5,1.1,ensoleillé
2023-11-16,Paris,30.3,0.0,ensoleillé
2023-11-16,Lyon,17.4,0.8,pluie
2023-11-16,Marseille,22.2,2.9,pluie
2023-11-16,Nice,19.9,0.0,nuageux
2023-11-16,Bordeaux,24.2,2.1,ensoleillé
2023-11-16,Toulouse,10.3,1.0,ensoleillé
2023-11-16,Lille,12.0,0.0,ensoleillé
2023-11-16,Strasbourg,15.5,2.2,nuageux
2023-11-16,Nantes,20.6,0.0,neige
2023-11-16,Chamonix,24.4,0.0,pluie
2023-11-17,Paris,21.7,0.0,nuageux
2023-11-17,Lyon,18.2,1.8,nuageux
2023-11-17,Marseille,22.6,3.0,ensoleillé
2023-11-17,Nice,19.6,1.5,nuageux
2023-11-17,Bordeaux,17.8,1.3,ensoleillé
2023-11-17,Toulouse,22.2,0.9,pluie
2023-11-17,Lille,11.0,1.5,pluie
2023-11-17,Strasbourg,21.8,0.0,ensoleillé
2023-11-17,Nantes,13.6,3.2,orage
2023-11-17,Chamonix,22.5,0.7,nuageux
2023-11-18,Paris,14.3,0.0,nuageux
2023-11-18,Lyon,26.5,1.2,ensoleillé
2023-11-18,Marseille,17.2,1.8,ensoleillé
2023-11-18,Nice,15.9,3.3,pluie
2023-11-18,Bordeaux,26.8,0.3,ensoleillé
2023-11-18,Toulouse,16.9,0.0,neige
2023-11-18,Lille,12.6,0.0,nuageux
2023-11-18,Strasbourg,20.7,0.5,nuageux
2023-11-18,Nantes,13.3,0.6,ensoleillé
2023-11-18,Chamonix,22.5,1.8,ensoleillé
2023-11-19,Paris,10.5,0.8,ensoleillé
2023-11-19,Lyon,13.1,2.4,nuageux
2023-11-19,Marseille,23.9,0.0,nuageux
2023-11-19,Nice,16.2,0.3,pluie
2023-11-19,Bordeaux,8.7,1.5,ensoleillé
2023-11-19,Toulouse,18.6,2.5,ensoleillé
2023-11-19,Lille,14.5,0.1,nuageux
2023-11-19,Strasbourg,12.5,0.0,nuageux
2023-11-19,Nantes,14.1,2.5,pluie
2023-11-19,Chamonix,16.5,1.2,ensoleillé
2023-11-20,Paris,18.1,0.0,nuageux
2023-11-20,Lyon,19.2,1.9,nuageux
2023-11-20,Marseille,14.0,2.2,ensoleillé
2023-11-20,Nice,15.8,0.3,ensoleillé
2023-11-20,Bordeaux,22.7,0.0,ensoleillé
2023-11-20,Toulouse,20.2,0.5,neige
2023-11-20,Lille,20.6,0.0,nuageux
2023-11-20,Strasbourg,10.9,1.9,pluie
2023-11-20,Nantes,25.2,0.0,ensoleillé
2023-11-20,Chamonix,18.8,1.4,pluie
2023-11-21,Paris,23.5,0.0,pluie
2023-11-21,Lyon,15.6,0.5,ensoleillé
2023-11-21,Marseille,23.5,4.7,ensoleillé
2023-11-21,Nice,18.9,0.0,pluie
2023-11-21,Bordeaux,22.0,3.0,pluie
2023-11-21,Toulouse,20.5,0.0,pluie
2023-11-21,Lille,24.8,2.0,pluie
2023-11-21,Strasbourg,14.9,1.6,nuageux
2023-11-21,Nantes,25.0,2.8,nuageux
2023-11-21,Chamonix,19.7,0.5,nuageux
2023-11-22,Paris,26.1,0.0,pluie
2023-11-22,Lyon,22.2,0.0,nuageux
2023-11-22,Marseille,25.3,0.6,neige
2023-11-22,Nice,26.3,1.7,ensoleillé
2023-11-22,Bordeaux,13.9,3.1,nuageux
2023-11-22,Toulouse,27.8,2.3,ensoleillé
2023-11-22,Lille,16.2,0.5,ensoleillé
2023-11-22,Strasbourg,20.7,0.0,pluie
2023-11-22,Nantes,28.5,1.2,nuageux
2023-11-22,Chamonix,6.5,1.5,ensoleillé
2023-11-23,Paris,18.3,0.9,pluie
2023-11-23,Lyon,18.2,2.2,ensoleillé
