date_log,session_id,client_id,ip_address,user_agent,search_query,filters,results_count,page_number,action
2025-01-15T06:17:24,SES-2023-1481,102,56.15.190.197,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-01-25"", ""categorie"": ""Nature""}",20,1,view_results
2024-12-18T22:54:30,SES-2023-0430,210,76.135.74.158,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2024-12-28"", ""categorie"": ""Culture"", ""prix_max"": 50}",21,1,filter_results
2025-01-29T00:36:04,SES-2023-0117,282,18.64.74.102,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-02-08"", ""categorie"": ""Luxe"", ""prix_max"": 20}",25,1,view_results
2025-01-01T09:00:58,SES-2023-0114,372,142.139.198.206,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-01-11"", ""categorie"": ""Gastronomie""}",12,1,view_results
2024-12-08T12:23:24,SES-2023-0150,462,159.187.224.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2024-12-18"", ""categorie"": ""Luxe""}",29,1,filter_results
2025-01-30T16:04:05,SES-2023-0942,130,38.197.224.39,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-02-09"", ""categorie"": ""Nature"", ""prix_max"": 50}",18,1,view_results
2025-04-29T22:28:24,SES-2023-0614,371,79.197.74.214,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-05-09"", ""categorie"": ""Luxe"", ""prix_max"": 10}",22,1,filter_results
2025-04-28T00:05:54,SES-2023-0398,236,175.213.84.33,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-05-08"", ""categorie"": ""Culture""}",20,1,filter_results
2025-03-29T06:06:15,SES-2023-0500,187,212.13.123.138,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-04-08"", ""categorie"": ""Nature""}",5,1,filter_results
2025-03-07T17:51:40,SES-2023-0017,439,85.3.216.209,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-03-17"", ""categorie"": ""Sport""}",26,1,filter_results
2025-04-21T06:53:35,SES-2023-0859,96,35.28.229.39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-05-01"", ""categorie"": ""Sport""}",20,1,filter_results
2025-06-02T07:32:49,SES-2023-1094,11,183.12.234.148,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-06-12"", ""categorie"": ""Sport"", ""prix_max"": 30}",30,1,filter_results
2025-01-17T04:04:59,SES-2023-0338,209,15.197.161.202,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-01-27"", ""categorie"": ""Famille"", ""prix_max"": 10}",7,1,filter_results
2025-05-01T10:19:59,SES-2023-0981,481,6.210.118.229,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-05-11"", ""categorie"": ""Sport""}",29,1,filter_results
2025-05-27T12:26:00,SES-2023-1116,482,174.236.136.180,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-06-06"", ""categorie"": ""Luxe"", ""prix_max"": 20}",28,1,view_results
2025-04-28T15:44:48,SES-2023-1388,313,153.97.78.18,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-05-08"", ""categorie"": ""Culture"", ""prix_max"": 30}",24,1,view_results
2025-03-16T16:10:37,SES-2023-0094,467,144.134.100.126,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-03-26"", ""categorie"": ""Luxe"", ""prix_max"": 50}",29,1,view_results
2025-05-06T19:46:11,SES-2023-1238,59,119.122.132.159,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-05-16"", ""categorie"": ""Luxe""}",25,1,filter_results
2025-02-22T00:45:50,SES-2023-0150,453,131.70.8.199,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-03-04"", ""categorie"": ""Culture"", ""prix_max"": 20}",21,1,view_results
2025-04-24T08:40:41,SES-2023-0177,8,208.70.16.194,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-05-04"", ""categorie"": ""Culture"", ""prix_max"": 10}",5,1,view_results
2025-04-11T09:46:00,SES-2023-0988,160,79.46.122.239,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-04-21"", ""categorie"": ""Sport""}",15,1,filter_results
2025-03-13T13:12:04,SES-2023-0002,250,147.5.36.159,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-03-23"", ""categorie"": ""Sport"", ""prix_max"": 10}",25,1,view_results
2025-05-07T23:13:33,SES-2023-1004,324,125.217.167.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-05-17"", ""categorie"": ""Famille""}",8,1,view_results
2025-04-18T23:14:44,SES-2023-0191,197,216.21.183.195,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-04-28"", ""categorie"": ""Culture"", ""prix_max"": 30}",28,1,view_results
2025-05-25T00:00:18,SES-2023-0867,106,164.111.4.96,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-06-04"", ""categorie"": ""Luxe"", ""prix_max"": 20}",17,1,filter_results
2024-12-28T13:44:30,SES-2023-0646,288,168.22.32.66,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-01-07"", ""categorie"": ""Gastronomie""}",11,1,filter_results
2025-03-04T21:37:14,SES-2023-0077,225,42.231.30.122,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-03-14"", ""categorie"": ""Famille""}",18,1,view_results
2025-04-30T14:03:23,SES-2023-1453,274,56.173.177.96,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-05-10"", ""categorie"": ""Sport"", ""prix_max"": 20}",23,1,view_results
2025-04-10T11:23:43,SES-2023-1188,438,186.252.205.187,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-04-20"", ""categorie"": ""Sport""}",11,1,view_results
2025-01-31T10:55:25,SES-2023-0695,307,147.13.208.179,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-02-10"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",9,1,view_results
2025-05-05T09:30:57,SES-2023-0200,414,27.89.88.128,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-05-15"", ""categorie"": ""Nature""}",12,1,view_results
2025-03-27T10:53:53,SES-2023-0924,346,89.6.33.135,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-04-06"", ""categorie"": ""Luxe""}",27,1,filter_results
2024-12-13T04:03:07,SES-2023-1081,257,206.18.171.45,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2024-12-23"", ""categorie"": ""Culture"", ""prix_max"": 30}",18,1,filter_results
2025-01-24T14:18:13,SES-2023-1332,52,45.101.35.72,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-02-03"", ""categorie"": ""Sport""}",15,1,filter_results
2025-06-03T23:19:43,SES-2023-0696,435,149.20.185.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-06-13"", ""categorie"": ""Culture""}",27,1,filter_results
2025-04-07T20:07:55,SES-2023-0843,289,131.119.218.22,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-04-17"", ""categorie"": ""Sport""}",19,1,filter_results
2025-03-06T20:58:40,SES-2023-0161,85,166.221.249.202,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-03-16"", ""categorie"": ""Sport""}",19,1,filter_results
2025-02-15T19:23:36,SES-2023-0079,442,13.7.17.146,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-02-25"", ""categorie"": ""Luxe"", ""prix_max"": 20}",13,1,filter_results
2025-03-04T14:48:59,SES-2023-1023,329,11.145.71.60,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-03-14"", ""categorie"": ""Nature""}",9,1,filter_results
2025-06-04T04:08:05,SES-2023-1320,22,149.28.132.224,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-06-14"", ""categorie"": ""Gastronomie""}",6,1,view_results
2025-02-26T01:17:53,SES-2023-0660,103,132.156.91.193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-03-08"", ""categorie"": ""Nature"", ""prix_max"": 20}",6,1,view_results
2025-02-18T15:09:57,SES-2023-0899,251,25.230.217.207,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-02-28"", ""categorie"": ""Luxe"", ""prix_max"": 10}",27,1,view_results
2025-05-16T02:51:18,SES-2023-0795,139,116.231.195.156,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-05-26"", ""categorie"": ""Sport"", ""prix_max"": 50}",8,1,filter_results
2025-04-17T15:33:10,SES-2023-0315,361,77.121.23.189,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-04-27"", ""categorie"": ""Nature"", ""prix_max"": 20}",29,1,filter_results
2024-12-18T04:16:23,SES-2023-1155,164,198.153.13.118,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2024-12-28"", ""categorie"": ""Famille""}",24,1,view_results
2025-05-12T17:34:28,SES-2023-0011,497,157.210.119.128,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-05-22"", ""categorie"": ""Nature"", ""prix_max"": 50}",19,1,view_results
2025-03-07T13:53:49,SES-2023-0132,200,202.48.22.53,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-03-17"", ""categorie"": ""Culture"", ""prix_max"": 30}",17,1,filter_results
2025-05-27T01:27:57,SES-2023-0474,124,214.47.142.88,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-06-06"", ""categorie"": ""Sport"", ""prix_max"": 20}",21,1,view_results
2025-02-06T13:41:41,SES-2023-1387,266,128.42.212.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-02-16"", ""categorie"": ""Luxe""}",22,1,filter_results
2025-03-12T16:10:27,SES-2023-0779,144,11.124.145.77,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-03-22"", ""categorie"": ""Sport"", ""prix_max"": 30}",26,1,filter_results
2025-02-20T11:22:51,SES-2023-0371,360,137.130.220.220,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-03-02"", ""categorie"": ""Sport""}",17,1,view_results
2025-01-13T04:33:48,SES-2023-0793,389,98.146.135.38,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-01-23"", ""categorie"": ""Famille""}",30,1,view_results
2025-01-31T00:15:38,SES-2023-0736,404,76.26.14.162,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-02-10"", ""categorie"": ""Nature"", ""prix_max"": 30}",25,1,view_results
2025-02-24T12:45:48,SES-2023-0545,271,149.195.170.187,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-03-06"", ""categorie"": ""Sport""}",26,1,filter_results
2025-01-01T08:58:29,SES-2023-1325,463,201.85.5.253,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-01-11"", ""categorie"": ""Sport""}",8,1,filter_results
2025-04-18T14:30:58,SES-2023-0426,228,181.254.65.104,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-04-28"", ""categorie"": ""Luxe"", ""prix_max"": 20}",17,1,filter_results
2025-01-19T16:30:10,SES-2023-1233,187,72.216.255.245,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-01-29"", ""categorie"": ""Nature"", ""prix_max"": 50}",8,1,view_results
2025-06-05T16:19:00,SES-2023-0063,352,175.36.5.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-06-15"", ""categorie"": ""Culture""}",12,1,view_results
2025-02-06T07:54:25,SES-2023-0503,108,99.171.54.223,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-02-16"", ""categorie"": ""Sport"", ""prix_max"": 20}",29,1,filter_results
2025-01-22T08:16:39,SES-2023-1204,40,53.47.87.170,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-02-01"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",18,1,view_results
2025-05-13T05:11:12,SES-2023-0983,410,92.212.213.84,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-05-23"", ""categorie"": ""Sport"", ""prix_max"": 20}",10,1,filter_results
2025-01-06T10:02:50,SES-2023-0110,52,120.109.213.158,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-01-16"", ""categorie"": ""Famille"", ""prix_max"": 30}",9,1,filter_results
2025-01-12T17:30:19,SES-2023-0799,345,72.48.122.159,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-01-22"", ""categorie"": ""Famille""}",11,1,view_results
2025-01-23T20:30:28,SES-2023-0956,350,123.229.252.242,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-02"", ""categorie"": ""Culture""}",10,1,filter_results
2024-12-21T16:22:48,SES-2023-1099,140,53.26.114.141,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2024-12-31"", ""categorie"": ""Culture""}",25,1,filter_results
2025-05-28T05:44:48,SES-2023-0029,411,79.141.187.113,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-06-07"", ""categorie"": ""Culture""}",19,1,view_results
2025-04-24T02:08:21,SES-2023-0399,211,55.143.173.186,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-05-04"", ""categorie"": ""Culture""}",12,1,filter_results
2025-02-12T01:55:30,SES-2023-1308,56,130.174.132.63,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-02-22"", ""categorie"": ""Gastronomie""}",25,1,filter_results
2025-06-02T11:39:21,SES-2023-1491,467,192.2.37.161,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-06-12"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",19,1,view_results
2024-12-15T02:28:41,SES-2023-0348,181,62.24.204.30,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2024-12-25"", ""categorie"": ""Luxe""}",17,1,view_results
2025-01-24T23:34:53,SES-2023-0834,48,90.194.24.124,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-02-03"", ""categorie"": ""Luxe"", ""prix_max"": 20}",11,1,filter_results
2025-02-05T04:26:39,SES-2023-0395,118,122.226.52.59,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-02-15"", ""categorie"": ""Nature"", ""prix_max"": 30}",11,1,view_results
2025-03-26T14:11:11,SES-2023-1019,328,125.225.99.204,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-04-05"", ""categorie"": ""Famille"", ""prix_max"": 10}",9,1,view_results
2025-05-11T08:08:13,SES-2023-0443,104,42.63.93.56,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-05-21"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",5,1,view_results
2024-12-28T01:52:39,SES-2023-0081,437,5.254.135.81,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-01-07"", ""categorie"": ""Culture"", ""prix_max"": 10}",22,1,filter_results
2025-06-05T04:32:56,SES-2023-1051,214,133.247.180.204,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-06-15"", ""categorie"": ""Famille"", ""prix_max"": 20}",20,1,view_results
2025-04-09T10:18:50,SES-2023-0270,331,104.58.114.71,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-04-19"", ""categorie"": ""Luxe"", ""prix_max"": 10}",21,1,filter_results
2025-05-19T19:03:51,SES-2023-0799,424,33.230.2.174,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-05-29"", ""categorie"": ""Famille"", ""prix_max"": 10}",26,1,filter_results
2025-03-02T02:58:39,SES-2023-0368,14,179.78.202.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-03-12"", ""categorie"": ""Famille""}",28,1,filter_results
2025-06-01T02:28:22,SES-2023-0748,66,106.100.13.187,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-06-11"", ""categorie"": ""Culture"", ""prix_max"": 10}",16,1,filter_results
2025-06-01T03:31:18,SES-2023-1401,171,192.222.81.70,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-06-11"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",10,1,filter_results
2025-04-13T13:48:03,SES-2023-1021,280,129.176.199.83,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-04-23"", ""categorie"": ""Culture""}",10,1,view_results
2025-02-15T23:08:16,SES-2023-1272,225,50.33.80.175,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-02-25"", ""categorie"": ""Famille"", ""prix_max"": 10}",23,1,view_results
2025-02-26T13:26:45,SES-2023-0440,34,3.105.42.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-03-08"", ""categorie"": ""Luxe""}",21,1,view_results
2025-01-24T08:55:44,SES-2023-1402,186,144.109.71.150,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-02-03"", ""categorie"": ""Nature""}",16,1,filter_results
2025-02-17T04:30:03,SES-2023-0671,491,53.196.90.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-02-27"", ""categorie"": ""Sport"", ""prix_max"": 10}",17,1,view_results
2025-03-29T21:33:32,SES-2023-0951,332,40.17.132.176,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-04-08"", ""categorie"": ""Luxe""}",10,1,filter_results
2025-02-24T08:31:16,SES-2023-0255,44,100.213.52.93,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-03-06"", ""categorie"": ""Sport"", ""prix_max"": 20}",20,1,filter_results
2025-02-28T09:31:17,SES-2023-1446,42,95.230.24.227,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-03-10"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",6,1,filter_results
2025-03-11T18:32:44,SES-2023-0697,157,185.248.188.191,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-03-21"", ""categorie"": ""Famille""}",14,1,view_results
2025-06-04T08:47:27,SES-2023-0182,23,163.182.160.168,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-06-14"", ""categorie"": ""Gastronomie""}",12,1,filter_results
2025-04-11T14:58:05,SES-2023-0026,297,90.60.127.147,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-04-21"", ""categorie"": ""Luxe""}",20,1,view_results
2025-05-22T17:22:26,SES-2023-0182,296,196.63.50.151,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-06-01"", ""categorie"": ""Culture""}",12,1,filter_results
2025-01-27T04:35:59,SES-2023-1041,341,154.78.206.78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-02-06"", ""categorie"": ""Sport""}",22,1,view_results
2024-12-14T00:25:56,SES-2023-0254,448,75.99.107.240,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2024-12-24"", ""categorie"": ""Sport""}",6,1,view_results
2025-04-20T23:11:59,SES-2023-1403,119,183.208.117.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-04-30"", ""categorie"": ""Sport""}",11,1,view_results
2025-02-22T21:11:02,SES-2023-1242,489,1.72.195.143,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-03-04"", ""categorie"": ""Culture""}",24,1,view_results
2025-02-27T12:00:49,SES-2023-1361,436,208.142.79.191,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-03-09"", ""categorie"": ""Famille"", ""prix_max"": 20}",11,1,view_results
2025-01-11T19:54:53,SES-2023-1376,282,200.188.43.254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-01-21"", ""categorie"": ""Culture""}",28,1,view_results
2025-01-05T05:06:49,SES-2023-0981,75,92.108.129.66,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-01-15"", ""categorie"": ""Famille""}",10,1,view_results
2025-02-17T21:01:41,SES-2023-0209,93,200.23.236.172,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-02-27"", ""categorie"": ""Culture"", ""prix_max"": 20}",23,1,filter_results
2025-02-22T21:40:02,SES-2023-1354,407,66.96.70.165,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-03-04"", ""categorie"": ""Luxe"", ""prix_max"": 50}",15,1,filter_results
2025-02-28T23:19:31,SES-2023-0055,88,157.149.33.151,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-03-10"", ""categorie"": ""Luxe"", ""prix_max"": 50}",8,1,filter_results
2024-12-11T18:19:55,SES-2023-0667,267,210.37.248.110,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2024-12-21"", ""categorie"": ""Famille""}",27,1,view_results
2025-02-11T07:40:28,SES-2023-0289,453,139.12.151.37,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-02-21"", ""categorie"": ""Nature"", ""prix_max"": 30}",16,1,view_results
2024-12-14T15:50:41,SES-2023-1057,480,77.92.188.61,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2024-12-24"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",11,1,view_results
